,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
10806,23706,6661,69,4,2,30.22347508786685,31.70928955078125,Al ‘Āshir min Ramaḑān,23.706,6.661
10807,19868,20714,20,1,1,30.22347508786685,31.71478271484375,Al ‘Āshir min Ramaḑān,19.868,20.714
10808,15099,805,16,2,2,30.228221444089947,31.720275878906254,Al ‘Āshir min Ramaḑān,15.099,0.805
10809,5238,391,98,9,6,30.22347508786685,31.72027587890625,Al ‘Āshir min Ramaḑān,5.238,0.391
10810,25964,3510,17,23,8,30.29464636719815,31.731262207031246,Al ‘Āshir min Ramaḑān,25.964,3.51
10811,20857,4830,31,73,27,30.29464636719815,31.736755371093757,Al ‘Āshir min Ramaḑān,20.857,4.83
10812,37923,20319,18,22,13,30.28990322016149,31.731262207031246,Al ‘Āshir min Ramaḑān,37.923,20.319
10813,34384,16452,30,59,22,30.28990322016149,31.736755371093757,Al ‘Āshir min Ramaḑān,34.384,16.452
10814,27222,4659,64,33,24,30.29464636719815,31.74224853515625,Al ‘Āshir min Ramaḑān,27.222,4.659
10815,19864,3477,20,69,26,30.29464636719815,31.747741699218743,Al ‘Āshir min Ramaḑān,19.864,3.477
10816,18421,2915,22,87,27,30.28990322016149,31.742248535156254,Al ‘Āshir min Ramaḑān,18.421,2.915
10817,21364,3758,20,83,23,30.28990322016149,31.747741699218757,Al ‘Āshir min Ramaḑān,21.364,3.758
10818,16368,2022,22,21,4,30.2851598437578,31.731262207031254,Al ‘Āshir min Ramaḑān,16.368,2.022
10819,12559,2465,32,64,10,30.2851598437578,31.736755371093757,Al ‘Āshir min Ramaḑān,12.559,2.465
10820,15359,3331,42,12,4,30.2804162380085,31.73126220703125,Al ‘Āshir min Ramaḑān,15.359,3.331
10821,15150,2113,99,60,10,30.2804162380085,31.73675537109375,Al ‘Āshir min Ramaḑān,15.15,2.113
10822,21534,3001,32,77,17,30.2851598437578,31.742248535156254,Al ‘Āshir min Ramaḑān,21.534,3.001
10823,107306,91357,23,14,5,30.2851598437578,31.747741699218757,Al ‘Āshir min Ramaḑān,107.306,91.357
10824,14394,5525,67,9,6,30.2804162380085,31.74224853515625,Al ‘Āshir min Ramaḑān,14.394,5.525
10825,22730,3187,27,47,9,30.2804162380085,31.747741699218743,Al ‘Āshir min Ramaḑān,22.73,3.187
10826,19562,2782,35,112,23,30.29464636719815,31.753234863281254,Al ‘Āshir min Ramaḑān,19.562,2.782
10827,21921,2927,21,69,15,30.29464636719815,31.75872802734375,Al ‘Āshir min Ramaḑān,21.921,2.927
10828,17976,2517,24,101,17,30.28990322016149,31.75323486328125,Al ‘Āshir min Ramaḑān,17.976,2.517
10829,14021,2245,65,39,11,30.28990322016149,31.75872802734375,Al ‘Āshir min Ramaḑān,14.021,2.245
10830,17551,2781,16,87,8,30.29464636719815,31.764221191406254,Al ‘Āshir min Ramaḑān,17.551,2.781
10831,12324,2631,29,10,7,30.29464636719815,31.76971435546875,Al ‘Āshir min Ramaḑān,12.324,2.631
10832,19094,2577,20,9,4,30.28990322016149,31.76422119140625,Al ‘Āshir min Ramaḑān,19.094,2.577
10833,17806,3270,20,10,3,30.28990322016149,31.769714355468743,Al ‘Āshir min Ramaḑān,17.806,3.27
10834,27914,3635,17,110,19,30.2851598437578,31.753234863281254,Al ‘Āshir min Ramaḑān,27.914,3.635
10835,22324,3580,20,109,27,30.2851598437578,31.758728027343757,Al ‘Āshir min Ramaḑān,22.324,3.58
10836,24654,4822,28,51,13,30.2804162380085,31.75323486328125,Al ‘Āshir min Ramaḑān,24.654,4.822
10837,12461,833,32,9,4,30.2804162380085,31.758728027343757,Al ‘Āshir min Ramaḑān,12.461,0.833
10838,19204,3565,19,26,9,30.2851598437578,31.764221191406254,Al ‘Āshir min Ramaḑān,19.204,3.565
10839,11303,10915,22,2,1,30.2851598437578,31.769714355468757,Al ‘Āshir min Ramaḑān,11.303,10.915
10840,19906,21402,9,2,2,30.2804162380085,31.769714355468757,Al ‘Āshir min Ramaḑān,19.906,21.402
10841,12275,992,27,18,3,30.275672402935,31.736755371093757,Al ‘Āshir min Ramaḑān,12.275,0.992
10842,27579,5700,26,21,9,30.275672402935,31.742248535156246,Al ‘Āshir min Ramaḑān,27.579,5.7
10843,26956,4343,15,17,4,30.275672402935,31.747741699218757,Al ‘Āshir min Ramaḑān,26.956,4.343
10844,7158,523,25,1,1,30.2709283385588,31.74224853515625,Al ‘Āshir min Ramaḑān,7.158,0.523
10845,247558,209970,8,2,2,30.275672402935,31.75323486328125,Al ‘Āshir min Ramaḑān,247.558,209.97
10846,36829,4967,15,1,1,30.2709283385588,31.76971435546875,Al ‘Āshir min Ramaḑān,36.829,4.967
10847,2664,809,37,1,1,30.261439521983952,31.75323486328125,Al ‘Āshir min Ramaḑān,2.664,0.809
10848,25019,7200,14,1,1,30.266184044901298,31.76422119140625,Al ‘Āshir min Ramaḑān,25.019,7.2
10849,22627,3010,17,2,2,30.266184044901298,31.76971435546875,Al ‘Āshir min Ramaḑān,22.627,3.01
10850,19777,28697,21,7,5,30.261439521983952,31.76422119140625,Al ‘Āshir min Ramaḑān,19.777,28.697
10851,13692,8677,46,4,1,30.261439521983952,31.769714355468743,Al ‘Āshir min Ramaḑān,13.692,8.677
10852,42631,18833,15,4,2,30.29464636719815,31.77520751953125,Al ‘Āshir min Ramaḑān,42.631,18.833
10853,19499,3866,15,1,1,30.29464636719815,31.78070068359375,Al ‘Āshir min Ramaḑān,19.499,3.866
10854,14440,689,37,1,1,30.28990322016149,31.77520751953125,Al ‘Āshir min Ramaḑān,14.44,0.689
10855,58011,1866,18,2,2,30.28990322016149,31.78070068359375,Al ‘Āshir min Ramaḑān,58.011,1.866
10856,514,8720,15,1,1,30.29464636719815,31.791687011718743,Al ‘Āshir min Ramaḑān,0.514,8.72
10857,38573,57092,3,1,1,30.28990322016149,31.786193847656254,Al ‘Āshir min Ramaḑān,38.573,57.092
10858,462909,416063,2,1,1,30.28990322016149,31.791687011718757,Al ‘Āshir min Ramaḑān,462.909,416.063
10859,21950,8978,9,1,1,30.2851598437578,31.77520751953125,Al ‘Āshir min Ramaḑān,21.95,8.978
10860,50952,6556,17,1,1,30.2851598437578,31.78070068359375,Al ‘Āshir min Ramaḑān,50.952,6.556
10861,26631,12364,15,2,1,30.2804162380085,31.780700683593743,Al ‘Āshir min Ramaḑān,26.631,12.364
10862,25483,6584,14,19,2,30.2851598437578,31.78619384765625,Al ‘Āshir min Ramaḑān,25.483,6.584
10863,7431,3846,43,6,2,30.2851598437578,31.79168701171875,Al ‘Āshir min Ramaḑān,7.431,3.846
10864,20416,18866,25,39,2,30.2804162380085,31.786193847656246,Al ‘Āshir min Ramaḑān,20.416,18.866
10865,26759,3861,16,5,4,30.2804162380085,31.791687011718757,Al ‘Āshir min Ramaḑān,26.759,3.861
10866,46027,7029,11,1,1,30.28990322016149,31.80267333984375,Al ‘Āshir min Ramaḑān,46.027,7.029
10867,9774,804,32,1,1,30.29464636719815,31.808166503906246,Al ‘Āshir min Ramaḑān,9.774,0.804
10868,8871,545,33,2,1,30.29464636719815,31.813659667968743,Al ‘Āshir min Ramaḑān,8.871,0.545
10869,7604,841,39,1,1,30.28990322016149,31.813659667968743,Al ‘Āshir min Ramaḑān,7.604,0.841
10870,37253,10362,13,4,2,30.2851598437578,31.79718017578125,Al ‘Āshir min Ramaḑān,37.253,10.362
10871,27667,4588,9,1,1,30.2804162380085,31.797180175781254,Al ‘Āshir min Ramaḑān,27.667,4.588
10872,42731,38707,19,2,2,30.2804162380085,31.80267333984375,Al ‘Āshir min Ramaḑān,42.731,38.707
10873,6401,2482,16,2,1,30.2851598437578,31.80816650390625,Al ‘Āshir min Ramaḑān,6.401,2.482
10874,10511,3500,12,2,2,30.2851598437578,31.81365966796875,Al ‘Āshir min Ramaḑān,10.511,3.5
10875,4429,588,382,4,1,30.2804162380085,31.80816650390625,Al ‘Āshir min Ramaḑān,4.429,0.588
10876,16465,5015,13,12,2,30.275672402935,31.77520751953125,Al ‘Āshir min Ramaḑān,16.465,5.015
10877,19736,2974,20,3,3,30.275672402935,31.780700683593757,Al ‘Āshir min Ramaḑān,19.736,2.974
10878,14464,2702,31,2,1,30.2709283385588,31.775207519531254,Al ‘Āshir min Ramaḑān,14.464,2.702
10879,8555,1118,119,3,2,30.2709283385588,31.78070068359375,Al ‘Āshir min Ramaḑān,8.555,1.118
10880,23333,10338,16,6,4,30.275672402935,31.78619384765625,Al ‘Āshir min Ramaḑān,23.333,10.338
10881,16067,972,60,6,4,30.275672402935,31.79168701171875,Al ‘Āshir min Ramaḑān,16.067,0.972
10882,4533,1391,142,4,1,30.2709283385588,31.786193847656243,Al ‘Āshir min Ramaḑān,4.533,1.391
10883,27718,3422,13,3,1,30.2709283385588,31.79168701171876,Al ‘Āshir min Ramaḑān,27.718,3.422
10884,21287,2255,54,13,3,30.266184044901298,31.780700683593757,Al ‘Āshir min Ramaḑān,21.287,2.255
10885,5364,1337,154,10,2,30.266184044901298,31.78619384765625,Al ‘Āshir min Ramaḑān,5.364,1.337
10886,25043,4060,13,3,2,30.266184044901298,31.79168701171875,Al ‘Āshir min Ramaḑān,25.043,4.06
10887,42562,4266,14,4,3,30.275672402935,31.79718017578125,Al ‘Āshir min Ramaḑān,42.562,4.266
10888,44375,6358,12,5,1,30.275672402935,31.80267333984375,Al ‘Āshir min Ramaḑān,44.375,6.358
10889,33824,3979,12,4,3,30.2709283385588,31.79718017578125,Al ‘Āshir min Ramaḑān,33.824,3.979
10890,38321,7927,11,10,2,30.275672402935,31.808166503906246,Al ‘Āshir min Ramaḑān,38.321,7.927
10891,62639,9637,14,1,1,30.275672402935,31.81365966796875,Al ‘Āshir min Ramaḑān,62.639,9.637
10892,1980,2304,12,3,1,30.2709283385588,31.80816650390625,Al ‘Āshir min Ramaḑān,1.98,2.304
10893,18452,6533,22,5,1,30.2709283385588,31.813659667968757,Al ‘Āshir min Ramaḑān,18.452,6.533
10894,26486,4926,11,2,1,30.266184044901298,31.79718017578125,Al ‘Āshir min Ramaḑān,26.486,4.926
10895,21911,14060,15,2,2,30.266184044901298,31.802673339843743,Al ‘Āshir min Ramaḑān,21.911,14.06
10896,739361,97592,7,1,1,30.251949788455555,31.731262207031254,Al ‘Āshir min Ramaḑān,739.361,97.592
10897,35234,35743,9,6,3,30.2566947698282,31.742248535156246,Al ‘Āshir min Ramaḑān,35.234,35.743
10898,41077,50823,6,1,1,30.251949788455555,31.74224853515625,Al ‘Āshir min Ramaḑān,41.077,50.823
10899,209423,68201,8,1,1,30.251949788455555,31.74774169921875,Al ‘Āshir min Ramaḑān,209.423,68.201
10900,52097,4626,15,2,2,30.24720457788745,31.731262207031246,Al ‘Āshir min Ramaḑān,52.097,4.626
10901,18631,4939,35,3,2,30.242459138145303,31.73126220703125,Al ‘Āshir min Ramaḑān,18.631,4.939
10902,11651,1424,22,6,2,30.242459138145303,31.73675537109375,Al ‘Āshir min Ramaḑān,11.651,1.424
10903,13534,5476,10,2,1,30.24720457788745,31.742248535156246,Al ‘Āshir min Ramaḑān,13.534,5.476
10904,8576,5011,13,1,1,30.242459138145303,31.74774169921875,Al ‘Āshir min Ramaḑān,8.576,5.011
10905,320025,96019,9,4,2,30.2566947698282,31.753234863281246,Al ‘Āshir min Ramaḑān,320.025,96.019
10906,13785,1369,14,26,7,30.251949788455555,31.753234863281246,Al ‘Āshir min Ramaḑān,13.785,1.369
10907,5337,32,702,1,1,30.251949788455555,31.764221191406246,Al ‘Āshir min Ramaḑān,5.337,0.032
10908,7069,1577,69,2,1,30.24720457788745,31.753234863281254,Al ‘Āshir min Ramaḑān,7.069,1.577
10909,31255,2606,29,4,3,30.24720457788745,31.758728027343757,Al ‘Āshir min Ramaḑān,31.255,2.606
10910,21961,3427,15,4,1,30.242459138145303,31.75323486328125,Al ‘Āshir min Ramaḑān,21.961,3.427
10911,11151,2036,44,15,1,30.24720457788745,31.769714355468743,Al ‘Āshir min Ramaḑān,11.151,2.036
10912,1319,115,333,1,1,30.242459138145303,31.764221191406246,Al ‘Āshir min Ramaḑān,1.319,0.115
10913,19466,19077,7,2,1,30.237713469250654,31.736755371093757,Al ‘Āshir min Ramaḑān,19.466,19.077
10914,7650,2021,42,3,2,30.232967571225046,31.73675537109375,Al ‘Āshir min Ramaḑān,7.65,2.021
10915,24618,5236,20,1,1,30.237713469250654,31.747741699218757,Al ‘Āshir min Ramaḑān,24.618,5.236
10916,18513,4340,14,17,7,30.228221444089947,31.742248535156254,Al ‘Āshir min Ramaḑān,18.513,4.34
10917,12721,1945,20,5,3,30.228221444089947,31.747741699218757,Al ‘Āshir min Ramaḑān,12.721,1.945
10918,13816,1886,25,6,4,30.22347508786685,31.742248535156246,Al ‘Āshir min Ramaḑān,13.816,1.886
10919,90590,100750,17,1,1,30.237713469250654,31.758728027343757,Al ‘Āshir min Ramaḑān,90.59,100.75
10920,10742,10180,12,15,4,30.232967571225046,31.753234863281246,Al ‘Āshir min Ramaḑān,10.742,10.18
10921,12548,11774,12,3,2,30.232967571225046,31.758728027343757,Al ‘Āshir min Ramaḑān,12.548,11.774
10922,51948,26169,57,7,5,30.228221444089947,31.76971435546875,Al ‘Āshir min Ramaḑān,51.948,26.169
10923,11591,617,87,2,1,30.22347508786685,31.76422119140625,Al ‘Āshir min Ramaḑān,11.591,0.617
10924,1103,976,16,1,1,30.24720457788745,31.77520751953125,Al ‘Āshir min Ramaḑān,1.103,0.976
10925,22497,1092,31,1,1,30.24720457788745,31.780700683593743,Al ‘Āshir min Ramaḑān,22.497,1.092
10926,9649,5438,36,1,1,30.242459138145303,31.786193847656254,Al ‘Āshir min Ramaḑān,9.649,5.438
10927,6750,7183,31,2,2,30.242459138145303,31.791687011718757,Al ‘Āshir min Ramaḑān,6.75,7.183
10928,25903,4362,100,1,1,30.2566947698282,31.802673339843743,Al ‘Āshir min Ramaḑān,25.903,4.362
10929,17283,10516,34,2,2,30.237713469250654,31.786193847656254,Al ‘Āshir min Ramaḑān,17.283,10.516
10930,4238,485,64,3,3,30.237713469250654,31.791687011718743,Al ‘Āshir min Ramaḑān,4.238,0.485
10931,6958,5332,75,17,1,30.232967571225046,31.78619384765625,Al ‘Āshir min Ramaḑān,6.958,5.332
10932,6019,3988,186,11,4,30.232967571225046,31.79168701171875,Al ‘Āshir min Ramaḑān,6.019,3.988
10933,4629,3904,159,57,4,30.22347508786685,31.780700683593743,Al ‘Āshir min Ramaḑān,4.629,3.904
10934,5323,1007,78,1,1,30.237713469250654,31.802673339843743,Al ‘Āshir min Ramaḑān,5.323,1.007
10935,2569,936,294,12,2,30.232967571225046,31.79718017578125,Al ‘Āshir min Ramaḑān,2.569,0.936
10936,7132,16346,7,1,1,30.21872850257725,31.65435791015625,Al ‘Āshir min Ramaḑān,7.132,16.346
10937,20048,3405,21,3,3,30.20448737252489,31.64337158203125,Al ‘Āshir min Ramaḑān,20.048,3.405
10938,19388,1893,21,10,3,30.20448737252489,31.64886474609375,Al ‘Āshir min Ramaḑān,19.388,1.893
10939,6954,12622,29,14,2,30.21872850257725,31.67633056640625,Al ‘Āshir min Ramaḑān,6.954,12.622
10940,25249,13843,10,1,1,30.213981688242697,31.68182373046875,Al ‘Āshir min Ramaḑān,25.249,13.843
10941,27905,10742,6,3,2,30.20448737252489,31.665344238281254,Al ‘Āshir min Ramaḑān,27.905,10.742
10942,46218,15808,17,16,9,30.20448737252489,31.670837402343757,Al ‘Āshir min Ramaḑān,46.218,15.808
10943,3720,10277,9,2,1,30.20923464488475,31.67633056640625,Al ‘Āshir min Ramaḑān,3.72,10.277
10944,40364,36567,8,3,1,30.20923464488475,31.681823730468757,Al ‘Āshir min Ramaḑān,40.364,36.567
10945,61477,16903,7,8,3,30.20448737252489,31.67633056640625,Al ‘Āshir min Ramaḑān,61.477,16.903
10946,9487,4291,14,1,1,30.199739871184747,31.64337158203125,Al ‘Āshir min Ramaḑān,9.487,4.291
10947,34282,3204,14,10,4,30.199739871184747,31.64886474609375,Al ‘Āshir min Ramaḑān,34.282,3.204
10948,8527,4580,14,1,1,30.19499214088581,31.64337158203125,Al ‘Āshir min Ramaḑān,8.527,4.58
10949,49068,11208,8,8,4,30.199739871184747,31.659851074218757,Al ‘Āshir min Ramaḑān,49.068,11.208
10950,45923,13710,8,64,19,30.19499214088581,31.65985107421875,Al ‘Āshir min Ramaḑān,45.923,13.71
10951,731,230,44,2,1,30.190244181649557,31.643371582031254,Al ‘Āshir min Ramaḑān,0.731,0.23
10952,26827,7270,7,62,20,30.199739871184747,31.665344238281254,Al ‘Āshir min Ramaḑān,26.827,7.27
10953,56069,14371,8,11,10,30.199739871184747,31.670837402343743,Al ‘Āshir min Ramaḑān,56.069,14.371
10954,53267,14092,6,35,13,30.19499214088581,31.665344238281254,Al ‘Āshir min Ramaḑān,53.267,14.092
10955,61494,19183,6,9,5,30.19499214088581,31.670837402343743,Al ‘Āshir min Ramaḑān,61.494,19.183
10956,49302,10931,9,13,3,30.199739871184747,31.676330566406246,Al ‘Āshir min Ramaḑān,49.302,10.931
10957,38658,51455,13,1,1,30.199739871184747,31.681823730468757,Al ‘Āshir min Ramaḑān,38.658,51.455
10958,34041,20380,7,1,1,30.190244181649557,31.67633056640625,Al ‘Āshir min Ramaḑān,34.041,20.38
10959,102671,45674,6,1,1,30.190244181649557,31.68182373046875,Al ‘Āshir min Ramaḑān,102.671,45.674
10960,13101,45614,9,2,2,30.18549599349765,31.68182373046875,Al ‘Āshir min Ramaḑān,13.101,45.614
10961,13224,1751,34,1,1,30.21872850257725,31.70379638671875,Al ‘Āshir min Ramaḑān,13.224,1.751
10962,57477,57798,7,23,7,30.20923464488475,31.68731689453125,Al ‘Āshir min Ramaḑān,57.477,57.798
10963,43575,47532,6,12,2,30.20448737252489,31.692810058593757,Al ‘Āshir min Ramaḑān,43.575,47.532
10964,50120,49372,5,5,2,30.20448737252489,31.69830322265625,Al ‘Āshir min Ramaḑān,50.12,49.372
10965,16951,22914,340,9,3,30.21872850257725,31.709289550781246,Al ‘Āshir min Ramaḑān,16.951,22.914
10966,108326,69581,6,8,5,30.199739871184747,31.69281005859375,Al ‘Āshir min Ramaḑān,108.326,69.581
10967,27606,38644,3,1,1,30.19499214088581,31.68731689453125,Al ‘Āshir min Ramaḑān,27.606,38.644
10968,67744,31186,13,3,1,30.19499214088581,31.69281005859375,Al ‘Āshir min Ramaḑān,67.744,31.186
10969,34170,15187,11,2,1,30.199739871184747,31.69830322265625,Al ‘Āshir min Ramaḑān,34.17,15.187
10970,82275,16894,14,5,2,30.199739871184747,31.703796386718757,Al ‘Āshir min Ramaḑān,82.275,16.894
10971,82738,46768,9,58,5,30.19499214088581,31.69830322265625,Al ‘Āshir min Ramaḑān,82.738,46.768
10972,91402,69393,9,3,3,30.19499214088581,31.70379638671875,Al ‘Āshir min Ramaḑān,91.402,69.393
10973,4559,5957,8,5,2,30.190244181649557,31.687316894531246,Al ‘Āshir min Ramaḑān,4.559,5.957
10974,222262,96521,6,1,1,30.190244181649557,31.69281005859375,Al ‘Āshir min Ramaḑān,222.262,96.521
10975,35400,23973,13,4,2,30.18549599349765,31.687316894531243,Al ‘Āshir min Ramaḑān,35.4,23.973
10976,102079,47975,7,14,4,30.190244181649557,31.703796386718757,Al ‘Āshir min Ramaḑān,102.079,47.975
10977,3943,1328,47,1,1,30.190244181649557,31.70928955078125,Al ‘Āshir min Ramaḑān,3.943,1.328
10978,55282,55143,10,14,5,30.180747576451697,31.643371582031246,Al ‘Āshir min Ramaḑān,55.282,55.143
10979,79893,54689,6,3,2,30.180747576451697,31.648864746093757,Al ‘Āshir min Ramaḑān,79.893,54.689
10980,41274,22831,19,38,19,30.17599893053325,31.643371582031254,Al ‘Āshir min Ramaḑān,41.274,22.831
10981,106193,57476,6,45,19,30.17599893053325,31.648864746093757,Al ‘Āshir min Ramaḑān,106.193,57.476
10982,22083,5756,16,120,28,30.171250055763853,31.643371582031254,Al ‘Āshir min Ramaḑān,22.083,5.756
10983,56355,35149,14,118,36,30.171250055763853,31.64886474609375,Al ‘Āshir min Ramaḑān,56.355,35.149
10984,17144,4160,36,196,38,30.166500952165094,31.64337158203125,Al ‘Āshir min Ramaḑān,17.144,4.16
10985,14958,1491,60,70,15,30.166500952165094,31.64886474609375,Al ‘Āshir min Ramaḑān,14.958,1.491
10986,185342,27490,7,1,1,30.171250055763853,31.654357910156254,Al ‘Āshir min Ramaḑān,185.342,27.49
10987,22349,2280,88,7,4,30.166500952165094,31.65435791015625,Al ‘Āshir min Ramaḑān,22.349,2.28
10988,14631,19233,11,1,1,30.166500952165094,31.65985107421875,Al ‘Āshir min Ramaḑān,14.631,19.233
10989,1994,306,7,1,1,30.171250055763853,31.67633056640625,Al ‘Āshir min Ramaḑān,1.994,0.306
10990,21312,3597,35,144,34,30.16175161975865,31.643371582031254,Al ‘Āshir min Ramaḑān,21.312,3.597
10991,15442,5861,26,78,20,30.16175161975865,31.64886474609375,Al ‘Āshir min Ramaḑān,15.442,5.861
10992,44983,31658,14,103,32,30.1570020585661,31.64337158203125,Al ‘Āshir min Ramaḑān,44.983,31.658
10993,26911,7904,23,82,23,30.1570020585661,31.648864746093757,Al ‘Āshir min Ramaḑān,26.911,7.904
10994,30874,12287,18,38,15,30.16175161975865,31.654357910156254,Al ‘Āshir min Ramaḑān,30.874,12.287
10995,63757,29730,25,89,8,30.1570020585661,31.654357910156246,Al ‘Āshir min Ramaḑān,63.757,29.73
10996,2482,867,53,2,2,30.1570020585661,31.65985107421875,Al ‘Āshir min Ramaḑān,2.482,0.867
10997,25737,5642,18,21,11,30.15225226860905,31.64886474609375,Al ‘Āshir min Ramaḑān,25.737,5.642
10998,30233,3720,10,2,2,30.1475022499091,31.64337158203125,Al ‘Āshir min Ramaḑān,30.233,3.72
10999,23370,3966,13,54,22,30.1475022499091,31.64886474609375,Al ‘Āshir min Ramaḑān,23.37,3.966
11000,23047,3593,18,65,17,30.15225226860905,31.65435791015625,Al ‘Āshir min Ramaḑān,23.047,3.593
11001,21241,3808,15,21,13,30.15225226860905,31.659851074218743,Al ‘Āshir min Ramaḑān,21.241,3.808
11002,20655,2426,56,25,14,30.1475022499091,31.654357910156254,Al ‘Āshir min Ramaḑān,20.655,2.426
11003,11396,2798,98,41,16,30.1475022499091,31.659851074218757,Al ‘Āshir min Ramaḑān,11.396,2.798
11004,111052,37963,10,2,1,30.16175161975865,31.665344238281246,Al ‘Āshir min Ramaḑān,111.052,37.963
11005,8599,1488,46,4,2,30.1570020585661,31.67083740234375,Al ‘Āshir min Ramaḑān,8.599,1.488
11006,2592,1581,73,23,3,30.1475022499091,31.676330566406246,Al ‘Āshir min Ramaḑān,2.592,1.581
11007,34548,7555,17,3,3,30.171250055763853,31.692810058593757,Al ‘Āshir min Ramaḑān,34.548,7.555
11008,27687,6385,83,14,6,30.166500952165094,31.68731689453125,Al ‘Āshir min Ramaḑān,27.687,6.385
11009,26441,6293,19,52,24,30.166500952165094,31.69281005859375,Al ‘Āshir min Ramaḑān,26.441,6.293
11010,21812,5303,25,84,20,30.171250055763853,31.698303222656246,Al ‘Āshir min Ramaḑān,21.812,5.303
11011,24040,7147,16,36,15,30.171250055763853,31.70379638671875,Al ‘Āshir min Ramaḑān,24.04,7.147
11012,30730,4127,18,22,13,30.166500952165094,31.69830322265625,Al ‘Āshir min Ramaḑān,30.73,4.127
11013,20882,5665,41,3,2,30.166500952165094,31.70379638671875,Al ‘Āshir min Ramaḑān,20.882,5.665
11014,9868,3138,35,2,1,30.166500952165094,31.70928955078125,Al ‘Āshir min Ramaḑān,9.868,3.138
11015,27710,3402,12,10,4,30.16175161975865,31.687316894531246,Al ‘Āshir min Ramaḑān,27.71,3.402
11016,24084,6796,29,47,19,30.16175161975865,31.69281005859375,Al ‘Āshir min Ramaḑān,24.084,6.796
11017,94459,54086,7,15,7,30.1570020585661,31.687316894531246,Al ‘Āshir min Ramaḑān,94.459,54.086
11018,93993,56613,10,42,16,30.1570020585661,31.69281005859375,Al ‘Āshir min Ramaḑān,93.993,56.613
11019,17605,4472,55,99,21,30.16175161975865,31.698303222656254,Al ‘Āshir min Ramaḑān,17.605,4.472
11020,23289,4786,37,56,13,30.16175161975865,31.70379638671875,Al ‘Āshir min Ramaḑān,23.289,4.786
11021,19277,13145,18,2,2,30.1570020585661,31.69830322265625,Al ‘Āshir min Ramaḑān,19.277,13.145
11022,40856,17358,18,33,8,30.1570020585661,31.70379638671875,Al ‘Āshir min Ramaḑān,40.856,17.358
11023,67860,27841,8,29,5,30.15225226860905,31.68731689453125,Al ‘Āshir min Ramaḑān,67.86,27.841
11024,62310,21438,16,10,6,30.15225226860905,31.692810058593757,Al ‘Āshir min Ramaḑān,62.31,21.438
11025,46030,38081,9,18,8,30.1475022499091,31.69281005859375,Al ‘Āshir min Ramaḑān,46.03,38.081
11026,19344,16736,19,15,3,30.15225226860905,31.69830322265625,Al ‘Āshir min Ramaḑān,19.344,16.736
11027,17836,2342,10,1,1,30.15225226860905,31.70379638671875,Al ‘Āshir min Ramaḑān,17.836,2.342
11028,43797,14792,26,3,3,30.1475022499091,31.69830322265625,Al ‘Āshir min Ramaḑān,43.797,14.792
11029,12672,2059,30,12,4,30.1475022499091,31.70379638671875,Al ‘Āshir min Ramaḑān,12.672,2.059
11030,27937,15897,14,12,6,30.1570020585661,31.70928955078125,Al ‘Āshir min Ramaḑān,27.937,15.897
11031,199581,48487,9,8,5,30.1570020585661,31.714782714843757,Al ‘Āshir min Ramaḑān,199.581,48.487
11032,73190,32750,10,31,13,30.15225226860905,31.70928955078125,Al ‘Āshir min Ramaḑān,73.19,32.75
11033,84629,27182,8,21,10,30.15225226860905,31.714782714843757,Al ‘Āshir min Ramaḑān,84.629,27.182
11034,39527,24643,10,10,5,30.1475022499091,31.709289550781246,Al ‘Āshir min Ramaḑān,39.527,24.643
11035,28326,25354,8,5,3,30.1475022499091,31.71478271484375,Al ‘Āshir min Ramaḑān,28.326,25.354
11036,18440,499,13,2,1,30.15225226860905,31.72576904296875,Al ‘Āshir min Ramaḑān,18.44,0.499
11037,33517,26119,12,22,14,30.1475022499091,31.72027587890625,Al ‘Āshir min Ramaḑān,33.517,26.119
11038,51806,33046,26,35,11,30.1475022499091,31.72576904296875,Al ‘Āshir min Ramaḑān,51.806,33.046
11039,13109,1102,49,2,1,30.21872850257725,31.758728027343757,Al ‘Āshir min Ramaḑān,13.109,1.102
11040,25162,10995,99,1,1,30.213981688242697,31.75323486328125,Al ‘Āshir min Ramaḑān,25.162,10.995
11041,10813,13550,11,3,2,30.213981688242697,31.758728027343743,Al ‘Āshir min Ramaḑān,10.813,13.55
11042,15259,788,25,1,1,30.21872850257725,31.764221191406246,Al ‘Āshir min Ramaḑān,15.259,0.788
11043,5697,6617,11,3,2,30.213981688242697,31.76422119140625,Al ‘Āshir min Ramaḑān,5.697,6.617
11044,30323,29477,59,26,3,30.20923464488475,31.75323486328125,Al ‘Āshir min Ramaḑān,30.323,29.477
11045,6492,7400,26,2,2,30.20923464488475,31.758728027343743,Al ‘Āshir min Ramaḑān,6.492,7.4
11046,994,1067,20,1,1,30.20448737252489,31.75872802734375,Al ‘Āshir min Ramaḑān,0.994,1.067
11047,1998,34,1091,1,1,30.199739871184747,31.74774169921875,Al ‘Āshir min Ramaḑān,1.998,0.034
11048,23765,4905,14,1,1,30.21872850257725,31.780700683593757,Al ‘Āshir min Ramaḑān,23.765,4.905
11049,39267,53070,7,1,1,30.18549599349765,31.79718017578125,Al ‘Āshir min Ramaḑān,39.267,53.07
